x,suppression_factor
2.905000000000000000e+02,1.821174490687965954e+04
2.910000000000000000e+02,1.853904554556905714e+04
2.915000000000000000e+02,1.887222857456081692e+04
2.920000000000000000e+02,1.921139939523339854e+04
2.925000000000000000e+02,1.955666594231322961e+04
2.930000000000000000e+02,1.990813743976080877e+04
2.935000000000000000e+02,2.026592573676130996e+04
2.940000000000000000e+02,2.063014401849049318e+04
2.945000000000000000e+02,2.100090819055758402e+04
2.950000000000000000e+02,2.137833554301464392e+04
2.955000000000000000e+02,2.176254618500890501e+04
2.960000000000000000e+02,2.215366166033988702e+04
2.965000000000000000e+02,2.255180643414217047e+04
2.970000000000000000e+02,2.295710645823300001e+04
2.975000000000000000e+02,2.336969071171247197e+04
2.980000000000000000e+02,2.378968971428073928e+04
2.985000000000000000e+02,2.421723712271098339e+04
2.990000000000000000e+02,2.465246819024924844e+04
2.995000000000000000e+02,2.509552142098655531e+04
3.000000000000000000e+02,2.554653697338590428e+04
3.005000000000000000e+02,2.600565837465336153e+04
3.010000000000000000e+02,2.647303086636594526e+04
3.015000000000000000e+02,2.694880318101762168e+04
3.020000000000000000e+02,2.743312582764825856e+04
3.025000000000000000e+02,2.792615293281941194e+04
3.030000000000000000e+02,2.842804046406836642e+04
3.035000000000000000e+02,2.893894813765043727e+04
3.040000000000000000e+02,2.945903757756315827e+04
3.045000000000000000e+02,2.998847429247649052e+04
3.050000000000000000e+02,3.052742576799052767e+04
3.055000000000000000e+02,3.107606351526287472e+04
3.060000000000000000e+02,3.163456109407836630e+04
3.065000000000000000e+02,3.220309623577391176e+04
3.070000000000000000e+02,3.278184879461099626e+04
3.075000000000000000e+02,3.337100294769246830e+04
3.080000000000000000e+02,3.397074507203770190e+04
3.085000000000000000e+02,3.458126602428348269e+04
3.090000000000000000e+02,3.520275894076729310e+04
3.095000000000000000e+02,3.583542159990592336e+04
3.100000000000000000e+02,3.647945414249453461e+04
3.105000000000000000e+02,3.713506151976145338e+04
3.110000000000000000e+02,3.780245113098956062e+04
3.115000000000000000e+02,3.848183536035441648e+04
3.120000000000000000e+02,3.917342912886949489e+04
3.125000000000000000e+02,3.987745252322759916e+04
3.130000000000000000e+02,4.059412825896272989e+04
3.135000000000000000e+02,4.132368440463140723e+04
3.140000000000000000e+02,4.206635175297129899e+04
3.145000000000000000e+02,4.282236664388017380e+04
3.150000000000000000e+02,4.359196824023456429e+04
3.155000000000000000e+02,4.437540145324944751e+04
3.160000000000000000e+02,4.517291411949924077e+04
3.165000000000000000e+02,4.598476003237134137e+04
3.170000000000000000e+02,4.681119601670625707e+04
3.175000000000000000e+02,4.765248507019268436e+04
3.180000000000000000e+02,4.850889333191389596e+04
3.185000000000000000e+02,4.938069333767139324e+04
3.190000000000000000e+02,5.026816087858998071e+04
3.195000000000000000e+02,5.117157837450184161e+04
3.200000000000000000e+02,5.209123161862300913e+04
3.205000000000000000e+02,5.302741327327958425e+04
3.210000000000000000e+02,5.398041949652371113e+04
3.215000000000000000e+02,5.495055356463903445e+04
3.220000000000000000e+02,5.593812237641434331e+04
3.225000000000000000e+02,5.694344020702617854e+04
3.230000000000000000e+02,5.796682508553338994e+04
3.235000000000000000e+02,5.900860268490121234e+04
3.240000000000000000e+02,6.006910256811896397e+04
3.245000000000000000e+02,6.114866221930318716e+04
3.250000000000000000e+02,6.224762315367360134e+04
3.255000000000000000e+02,6.336633509485203831e+04
3.260000000000000000e+02,6.450515194375906867e+04
3.265000000000000000e+02,6.566443610741075827e+04
3.270000000000000000e+02,6.684455432161965291e+04
3.275000000000000000e+02,6.804588213678350439e+04
3.280000000000000000e+02,6.926879958908866683e+04
3.285000000000000000e+02,7.051369584898444009e+04
3.290000000000000000e+02,7.178096473539431463e+04
3.295000000000000000e+02,7.307100953277635563e+04
3.300000000000000000e+02,7.438423834264850302e+04
3.305000000000000000e+02,7.572106907534888887e+04
3.310000000000000000e+02,7.708192463297551149e+04
3.315000000000000000e+02,7.846723808218208433e+04
3.320000000000000000e+02,7.987744766241782054e+04
3.325000000000000000e+02,8.131300214632471034e+04
3.330000000000000000e+02,8.277435566694154113e+04
3.335000000000000000e+02,8.426197327250617673e+04
3.340000000000000000e+02,8.577632556605835271e+04
3.345000000000000000e+02,8.731789446169730218e+04
3.350000000000000000e+02,8.888716762977966573e+04
3.355000000000000000e+02,9.048464446193874755e+04
3.360000000000000000e+02,9.211083031482690421e+04
3.365000000000000000e+02,9.376624269146760344e+04
3.370000000000000000e+02,9.545140527623610978e+04
3.375000000000000000e+02,9.716685434039024403e+04
3.380000000000000000e+02,9.891313256071800424e+04
3.385000000000000000e+02,1.006907956573773263e+05
3.390000000000000000e+02,1.025004059883650916e+05
3.395000000000000000e+02,1.043425394280907203e+05
3.400000000000000000e+02,1.062177787295365997e+05
3.405000000000000000e+02,1.081267206522960914e+05
3.410000000000000000e+02,1.100699690839999967e+05
3.415000000000000000e+02,1.120481424268667761e+05
3.420000000000000000e+02,1.140618664696640335e+05
3.425000000000000000e+02,1.161117820421461074e+05
3.430000000000000000e+02,1.181985376285041712e+05
3.435000000000000000e+02,1.203227972994058218e+05
3.440000000000000000e+02,1.224852330575584783e+05
3.445000000000000000e+02,1.246865330574192194e+05
3.450000000000000000e+02,1.269273936731553695e+05
3.455000000000000000e+02,1.292085280164581636e+05
3.460000000000000000e+02,1.315306577168323274e+05
3.465000000000000000e+02,1.338945217483249435e+05
3.470000000000000000e+02,1.363008679117111315e+05
3.475000000000000000e+02,1.387504619813413301e+05
3.480000000000000000e+02,1.412440788784123433e+05
3.485000000000000000e+02,1.437825121495420753e+05
3.490000000000000000e+02,1.463665648199225543e+05
3.495000000000000000e+02,1.489970592156535422e+05
3.500000000000000000e+02,1.516748274851675378e+05
3.505000000000000000e+02,1.544007217777887709e+05
3.510000000000000000e+02,1.571756044213999121e+05
3.515000000000000000e+02,1.600003584701459622e+05
3.520000000000000000e+02,1.628758775258751411e+05
3.525000000000000000e+02,1.658030766683754337e+05
3.530000000000000000e+02,1.687828819076705258e+05
3.535000000000000000e+02,1.718162415106624831e+05
3.540000000000000000e+02,1.749041150708949135e+05
3.545000000000000000e+02,1.780474852459778194e+05
3.550000000000000000e+02,1.812473464309450646e+05
3.555000000000000000e+02,1.845047169213593006e+05
3.560000000000000000e+02,1.878206271758871444e+05
3.565000000000000000e+02,1.911961324205221317e+05
3.570000000000000000e+02,1.946323004854800238e+05
3.575000000000000000e+02,1.981302248665378138e+05
3.580000000000000000e+02,2.016910121208110068e+05
3.585000000000000000e+02,2.053157954017868033e+05
3.590000000000000000e+02,2.090057213979850058e+05
3.595000000000000000e+02,2.127619643588656909e+05
3.600000000000000000e+02,2.165857125597951526e+05
3.605000000000000000e+02,2.204781828366298578e+05
3.610000000000000000e+02,2.244406065598090354e+05
3.615000000000000000e+02,2.284742446960624366e+05
3.620000000000000000e+02,2.325803732738271065e+05
3.625000000000000000e+02,2.367602989911966142e+05
3.630000000000000000e+02,2.410153441542132350e+05
3.635000000000000000e+02,2.453468628508694528e+05
3.640000000000000000e+02,2.497562253431584395e+05
3.645000000000000000e+02,2.542448348276565666e+05
3.650000000000000000e+02,2.588141112615218153e+05
3.655000000000000000e+02,2.634655087309312657e+05
3.660000000000000000e+02,2.682004986904977122e+05
3.665000000000000000e+02,2.730205879616069724e+05
3.670000000000000000e+02,2.779273013639801648e+05
3.675000000000000000e+02,2.829222003667548415e+05
3.680000000000000000e+02,2.880068650901481742e+05
3.685000000000000000e+02,2.931829136329541798e+05
3.690000000000000000e+02,2.984519834214638686e+05
3.695000000000000000e+02,3.038157512379106483e+05
3.700000000000000000e+02,3.092759138929730398e+05
3.705000000000000000e+02,3.148342089805906871e+05
3.710000000000000000e+02,3.204923948495181394e+05
3.715000000000000000e+02,3.262522721108536934e+05
3.720000000000000000e+02,3.321156628832234419e+05
3.725000000000000000e+02,3.380844330803217599e+05
3.730000000000000000e+02,3.441604709033822874e+05
3.735000000000000000e+02,3.503457099370189826e+05
3.740000000000000000e+02,3.566421068616848206e+05
3.745000000000000000e+02,3.630516653871280141e+05
3.750000000000000000e+02,3.695764131565505522e+05
3.755000000000000000e+02,3.762184265480567701e+05
3.760000000000000000e+02,3.829798067411970114e+05
3.765000000000000000e+02,3.898627054178880644e+05
3.770000000000000000e+02,3.968692999609649414e+05
3.775000000000000000e+02,4.040018200871933368e+05
3.780000000000000000e+02,4.112625221463499474e+05
3.785000000000000000e+02,4.186537167201323318e+05
3.790000000000000000e+02,4.261777419891456957e+05
3.795000000000000000e+02,4.338369923327402212e+05
3.800000000000000000e+02,4.416338907301010331e+05
3.805000000000000000e+02,4.495709183973124018e+05
3.810000000000000000e+02,4.576505861875214032e+05
3.815000000000000000e+02,4.658754653028468601e+05
3.820000000000000000e+02,4.742481576573142083e+05
3.825000000000000000e+02,4.827713277025916032e+05
3.830000000000000000e+02,4.914476717160801054e+05
3.835000000000000000e+02,5.002799507808698690e+05
3.840000000000000000e+02,5.092709589600051404e+05
3.845000000000000000e+02,5.184235574725207989e+05
3.850000000000000000e+02,5.277406417134871008e+05
3.855000000000000000e+02,5.372251766695048427e+05
3.860000000000000000e+02,5.468801627426696941e+05
3.865000000000000000e+02,5.567086724504771410e+05
3.870000000000000000e+02,5.667138150103280786e+05
3.875000000000000000e+02,5.768987743704257300e+05
3.880000000000000000e+02,5.872667725098704686e+05
3.885000000000000000e+02,5.978211088488209061e+05
3.890000000000000000e+02,6.085651222175951116e+05
3.895000000000000000e+02,6.195022316961176693e+05
3.900000000000000000e+02,6.306358972037567291e+05
3.905000000000000000e+02,6.419696618198917713e+05
3.910000000000000000e+02,6.535071109444671310e+05
3.915000000000000000e+02,6.652519161533941515e+05
3.920000000000000000e+02,6.772077928779850481e+05
3.925000000000000000e+02,6.893785458508554148e+05
3.930000000000000000e+02,7.017680252505211392e+05
3.935000000000000000e+02,7.143801737954834243e+05
3.940000000000000000e+02,7.272189812983261654e+05
3.945000000000000000e+02,7.402885334677578649e+05
3.950000000000000000e+02,7.535929648145257961e+05
3.955000000000000000e+02,7.671365092233585892e+05
3.960000000000000000e+02,7.809234511509229196e+05
3.965000000000000000e+02,7.949581780318518868e+05
3.970000000000000000e+02,8.092451297068060376e+05
3.975000000000000000e+02,8.237888527291053906e+05
3.980000000000000000e+02,8.385939479587002425e+05
3.985000000000000000e+02,8.536651268383389106e+05
3.990000000000000000e+02,8.690071570869345451e+05
3.995000000000000000e+02,8.846249210166936973e+05
4.000000000000000000e+02,9.005233592569496250e+05
4.005000000000000000e+02,9.167075311862743692e+05
4.010000000000000000e+02,9.331825566153482068e+05
4.015000000000000000e+02,9.499536784107575659e+05
4.020000000000000000e+02,9.670262020628830651e+05
4.025000000000000000e+02,9.844055605808692053e+05
4.030000000000000000e+02,1.002097251868824707e+06
4.035000000000000000e+02,1.020106905974333989e+06
4.040000000000000000e+02,1.038440220193485729e+06
4.045000000000000000e+02,1.057103028758279048e+06
4.050000000000000000e+02,1.076101235588113545e+06
4.055000000000000000e+02,1.095440886504539754e+06
4.060000000000000000e+02,1.115128099543855293e+06
4.065000000000000000e+02,1.135169139790862799e+06
4.070000000000000000e+02,1.155570347164116101e+06
4.075000000000000000e+02,1.176338213963668095e+06
4.080000000000000000e+02,1.197479310037312564e+06
4.085000000000000000e+02,1.219000363140748348e+06
4.090000000000000000e+02,1.240908181389830774e+06
4.095000000000000000e+02,1.263209736535151955e+06
4.100000000000000000e+02,1.285912083601875696e+06
4.105000000000000000e+02,1.309022447184427176e+06
4.110000000000000000e+02,1.332548138171915663e+06
4.115000000000000000e+02,1.356496643172464101e+06
4.120000000000000000e+02,1.380875538218520815e+06
4.125000000000000000e+02,1.405692581434332067e+06
4.130000000000000000e+02,1.430955623611613875e+06
4.135000000000000000e+02,1.456672704237788683e+06
4.140000000000000000e+02,1.482851958828508155e+06
4.145000000000000000e+02,1.509501718438540353e+06
4.150000000000000000e+02,1.536630413633531425e+06
4.155000000000000000e+02,1.564246677609842736e+06
4.160000000000000000e+02,1.592359246683663921e+06
4.165000000000000000e+02,1.620977067150689662e+06
4.170000000000000000e+02,1.650109192166281864e+06
4.175000000000000000e+02,1.679764892480611801e+06
4.180000000000000000e+02,1.709953549578990554e+06
4.185000000000000000e+02,1.740684770433028229e+06
4.190000000000000000e+02,1.771968276765494840e+06
4.195000000000000000e+02,1.803814023963152198e+06
4.200000000000000000e+02,1.836232086325589335e+06
4.205000000000000000e+02,1.869232780290660448e+06
4.210000000000000000e+02,1.902826545521644643e+06
4.215000000000000000e+02,1.937024072601692518e+06
4.220000000000000000e+02,1.971836179808387067e+06
4.225000000000000000e+02,2.007273945439268835e+06
4.230000000000000000e+02,2.043348580117392121e+06
4.235000000000000000e+02,2.080071563915889477e+06
4.240000000000000000e+02,2.117454514032445382e+06
4.245000000000000000e+02,2.155509326886941679e+06
4.250000000000000000e+02,2.194248040996897034e+06
4.255000000000000000e+02,2.233682984228552785e+06
4.260000000000000000e+02,2.273826631699227728e+06
4.265000000000000000e+02,2.314691758368748706e+06
4.270000000000000000e+02,2.356291291788360104e+06
4.275000000000000000e+02,2.398638470226173755e+06
4.280000000000000000e+02,2.441746690075739753e+06
4.285000000000000000e+02,2.485629669716214761e+06
4.290000000000000000e+02,2.530301291386914905e+06
4.295000000000000000e+02,2.575775770990184974e+06
4.300000000000000000e+02,2.622067494231228251e+06
4.305000000000000000e+02,2.669191192579206079e+06
4.310000000000000000e+02,2.717161773464361206e+06
4.315000000000000000e+02,2.765994502620683983e+06
4.320000000000000000e+02,2.815704828124810010e+06
4.325000000000000000e+02,2.866308569351692684e+06
4.330000000000000000e+02,2.917821734631934669e+06
4.335000000000000000e+02,2.970260717060295399e+06
4.340000000000000000e+02,3.023642105540023651e+06
4.345000000000000000e+02,3.077982887692730408e+06
4.350000000000000000e+02,3.133300254049882758e+06
4.355000000000000000e+02,3.189611808321592398e+06
4.360000000000000000e+02,3.246935364486742299e+06
4.365000000000000000e+02,3.305289164687569719e+06
4.370000000000000000e+02,3.364691668960881419e+06
4.375000000000000000e+02,3.425161781035000924e+06
4.380000000000000000e+02,3.486718630435178522e+06
4.385000000000000000e+02,3.549381806469506118e+06
4.390000000000000000e+02,3.613171132431960199e+06
4.395000000000000000e+02,3.678106908074251376e+06
4.400000000000000000e+02,3.744209675619924907e+06
4.405000000000000000e+02,3.811500471029912122e+06
4.410000000000000000e+02,3.880000581530679017e+06
4.415000000000000000e+02,3.949731805992402602e+06
4.420000000000000000e+02,4.020716203663424123e+06
4.425000000000000000e+02,4.092976363991529215e+06
4.430000000000000000e+02,4.166535146245773882e+06
4.435000000000000000e+02,4.241415959123361856e+06
4.440000000000000000e+02,4.317642490928342566e+06
4.445000000000000000e+02,4.395238999318975024e+06
4.450000000000000000e+02,4.474230031700842083e+06
4.455000000000000000e+02,4.554640725482449867e+06
4.460000000000000000e+02,4.636496518327866681e+06
4.465000000000000000e+02,4.719823459301670082e+06
4.470000000000000000e+02,4.804647908613337204e+06
4.475000000000000000e+02,4.890996860046456568e+06
4.480000000000000000e+02,4.978897629813790321e+06
4.485000000000000000e+02,5.068378190679975785e+06
4.490000000000000000e+02,5.159466849532335065e+06
4.495000000000000000e+02,5.252192593621174805e+06
4.500000000000000000e+02,5.346584756437082775e+06
4.505000000000000000e+02,5.442673376508284360e+06
4.510000000000000000e+02,5.540488851160358638e+06
4.515000000000000000e+02,5.640062308326060884e+06
4.520000000000000000e+02,5.741425247747959569e+06
4.525000000000000000e+02,5.844609926272667013e+06
4.530000000000000000e+02,5.949648986041003838e+06
4.535000000000000000e+02,6.056575853755654767e+06
4.540000000000000000e+02,6.165424355386937037e+06
4.545000000000000000e+02,6.276229129920672625e+06
4.550000000000000000e+02,6.389025230090514757e+06
4.555000000000000000e+02,6.503848551131180488e+06
4.560000000000000000e+02,6.620735417030570097e+06
4.565000000000000000e+02,6.739723024832554162e+06
4.570000000000000000e+02,6.860849015883749351e+06
4.575000000000000000e+02,6.984151936249770224e+06
4.580000000000000000e+02,7.109670792412464507e+06
4.585000000000000000e+02,7.237445528384050354e+06
4.590000000000000000e+02,7.367516565290841274e+06
4.595000000000000000e+02,7.499925295790849254e+06
4.600000000000000000e+02,7.634713606959638186e+06
4.605000000000000000e+02,7.771924392638916150e+06
4.610000000000000000e+02,7.911601059018944390e+06
4.615000000000000000e+02,8.053788055568420328e+06
4.620000000000000000e+02,8.198530362685889937e+06
4.625000000000000000e+02,8.345874041884819046e+06
4.630000000000000000e+02,8.495865704863704741e+06
4.635000000000000000e+02,8.648553083644665778e+06
4.640000000000000000e+02,8.803984480388352647e+06
4.645000000000000000e+02,8.962209358209712431e+06
4.650000000000000000e+02,9.123277771039390936e+06
4.655000000000000000e+02,9.287240975866550580e+06
4.660000000000000000e+02,9.454150841923106462e+06
4.665000000000000000e+02,9.624060485130701214e+06
4.670000000000000000e+02,9.797023655857890844e+06
4.675000000000000000e+02,9.973095396376533434e+06
4.680000000000000000e+02,1.015233140641482733e+07
4.685000000000000000e+02,1.033478872445761040e+07
4.690000000000000000e+02,1.052052507028997131e+07
4.695000000000000000e+02,1.070959955100620352e+07
4.700000000000000000e+02,1.090207197970949858e+07
4.705000000000000000e+02,1.109800360712566972e+07
4.710000000000000000e+02,1.129745641559419408e+07
4.715000000000000000e+02,1.150049387721528485e+07
4.720000000000000000e+02,1.170718022223618813e+07
4.725000000000000000e+02,1.191758122469391301e+07
4.730000000000000000e+02,1.213176344426813722e+07
4.735000000000000000e+02,1.234979504041678458e+07
4.740000000000000000e+02,1.257174498673327453e+07
4.745000000000000000e+02,1.279768391460828297e+07
4.750000000000000000e+02,1.302768329909417033e+07
4.755000000000000000e+02,1.326181633316371590e+07
4.760000000000000000e+02,1.350015708404839784e+07
4.765000000000000000e+02,1.374278139920376800e+07
4.770000000000000000e+02,1.398976603205072694e+07
4.775000000000000000e+02,1.424118958079748787e+07
4.780000000000000000e+02,1.449713158247416280e+07
4.785000000000000000e+02,1.475767348580291122e+07
4.790000000000000000e+02,1.502289771237596497e+07
4.795000000000000000e+02,1.529288866480874270e+07
4.800000000000000000e+02,1.556773175386974216e+07
4.805000000000000000e+02,1.584751444319623336e+07
4.810000000000000000e+02,1.613232524114114977e+07
4.815000000000000000e+02,1.642225478337739035e+07
4.820000000000000000e+02,1.671739478818214871e+07
4.825000000000000000e+02,1.701783917830388620e+07
4.830000000000000000e+02,1.732368299835806713e+07
4.835000000000000000e+02,1.763502357738078758e+07
4.840000000000000000e+02,1.795195940696178377e+07
4.845000000000000000e+02,1.827459134596030042e+07
4.850000000000000000e+02,1.860302145795143396e+07
4.855000000000000000e+02,1.893735425963336974e+07
4.860000000000000000e+02,1.927769551611142978e+07
4.865000000000000000e+02,1.962415353458121791e+07
4.870000000000000000e+02,1.997683791592135280e+07
4.875000000000000000e+02,2.033586089529447630e+07
4.880000000000000000e+02,2.070133604846413434e+07
4.885000000000000000e+02,2.107337968101523072e+07
4.890000000000000000e+02,2.145210948775301501e+07
4.895000000000000000e+02,2.183764599230628833e+07
4.900000000000000000e+02,2.223011115790691227e+07
4.905000000000000000e+02,2.262962987920296565e+07
4.910000000000000000e+02,2.303632854265557230e+07
4.915000000000000000e+02,2.345033657245546207e+07
4.920000000000000000e+02,2.387178493870984390e+07
4.925000000000000000e+02,2.430080775942460075e+07
4.930000000000000000e+02,2.473754075458770245e+07
4.935000000000000000e+02,2.518212290625033528e+07
4.940000000000000000e+02,2.563469485654474050e+07
4.945000000000000000e+02,2.609540062797128409e+07
4.950000000000000000e+02,2.656438596331738681e+07
4.955000000000000000e+02,2.704180010833413899e+07
4.960000000000000000e+02,2.752779409144914150e+07
4.965000000000000000e+02,2.802252257109531760e+07
4.970000000000000000e+02,2.852614205303429812e+07
4.975000000000000000e+02,2.903881280468207970e+07
4.980000000000000000e+02,2.956069700778025761e+07
4.985000000000000000e+02,3.009196074214840308e+07
4.990000000000000000e+02,3.063277207135831192e+07
4.995000000000000000e+02,3.118330309843100235e+07
5.000000000000000000e+02,3.174372798208429664e+07
5.005000000000000000e+02,3.231422506698355079e+07
5.010000000000000000e+02,3.289497482804468274e+07
5.015000000000000000e+02,3.348616207794252411e+07
5.020000000000000000e+02,3.408797383686009049e+07
5.025000000000000000e+02,3.470060162005638331e+07
5.030000000000000000e+02,3.532423923035809398e+07
5.035000000000000000e+02,3.595908512869039923e+07
5.040000000000000000e+02,3.660534014650920033e+07
5.045000000000000000e+02,3.726320994230365753e+07
5.050000000000000000e+02,3.793290263106551021e+07
5.055000000000000000e+02,3.861463132988133281e+07
5.060000000000000000e+02,3.930861170142999291e+07
5.065000000000000000e+02,4.001506459189575166e+07
5.070000000000000000e+02,4.073421348537588865e+07
5.075000000000000000e+02,4.146628723746279627e+07
5.080000000000000000e+02,4.221151743733081967e+07
5.085000000000000000e+02,4.297014124045698345e+07
5.090000000000000000e+02,4.374239863503877819e+07
5.095000000000000000e+02,4.452853537744894624e+07
5.100000000000000000e+02,4.532880015951477736e+07
5.105000000000000000e+02,4.614344765043262392e+07
5.110000000000000000e+02,4.697273556131327152e+07
5.115000000000000000e+02,4.781692779741726071e+07
5.120000000000000000e+02,4.867629141624037176e+07
5.125000000000000000e+02,4.955109989407084137e+07
5.130000000000000000e+02,5.044162997375391424e+07
5.135000000000000000e+02,5.134816504971708357e+07
5.140000000000000000e+02,5.227099190141277760e+07
5.145000000000000000e+02,5.321040420110797137e+07
5.150000000000000000e+02,5.416669912885894626e+07
5.155000000000000000e+02,5.514018100751759857e+07
5.160000000000000000e+02,5.613115779494185746e+07
5.165000000000000000e+02,5.713994485083229840e+07
5.170000000000000000e+02,5.816686130172599852e+07
5.175000000000000000e+02,5.921223394444464892e+07
5.180000000000000000e+02,6.027639347925791889e+07
5.185000000000000000e+02,6.135967855489756167e+07
5.190000000000000000e+02,6.246243186510934681e+07
5.195000000000000000e+02,6.358500434036725760e+07
5.200000000000000000e+02,6.472775110285945982e+07
5.205000000000000000e+02,6.589103581022297591e+07
5.210000000000000000e+02,6.707522646382942051e+07
5.215000000000000000e+02,6.828069991005374491e+07
5.220000000000000000e+02,6.950783749653938413e+07
5.225000000000000000e+02,7.075702973671376705e+07
5.230000000000000000e+02,7.202867180852000415e+07
5.235000000000000000e+02,7.332316838809996843e+07
5.240000000000000000e+02,7.464092898527865112e+07
5.245000000000000000e+02,7.598237295255011320e+07
5.250000000000000000e+02,7.734792465139426291e+07
5.255000000000000000e+02,7.873801864292328060e+07
5.260000000000000000e+02,8.015309467889562249e+07
5.265000000000000000e+02,8.159360308061109483e+07
5.270000000000000000e+02,8.305999954826451838e+07
5.275000000000000000e+02,8.455275073491661251e+07
5.280000000000000000e+02,8.607232886759896576e+07
5.285000000000000000e+02,8.761921752343574166e+07
5.290000000000000000e+02,8.919390605567258596e+07
5.295000000000000000e+02,9.079689557928043604e+07
5.300000000000000000e+02,9.242869319483384490e+07
5.305000000000000000e+02,9.408981819119408727e+07
5.310000000000000000e+02,9.578079605990526080e+07
5.315000000000000000e+02,9.750216492282977700e+07
5.320000000000000000e+02,9.925446932946497202e+07
5.325000000000000000e+02,1.010382669176890254e+08
5.330000000000000000e+02,1.028541219861254990e+08
5.335000000000000000e+02,1.047026123964539021e+08
5.340000000000000000e+02,1.065843229126638323e+08
5.345000000000000000e+02,1.084998523536908031e+08
5.350000000000000000e+02,1.104498066911060065e+08
5.355000000000000000e+02,1.124348064611558318e+08
5.360000000000000000e+02,1.144554796121263355e+08
5.365000000000000000e+02,1.165124691851946115e+08
5.370000000000000000e+02,1.186064259023891240e+08
5.375000000000000000e+02,1.207380161260018051e+08
5.380000000000000000e+02,1.229079141777367443e+08
5.385000000000000000e+02,1.251168105867854953e+08
5.390000000000000000e+02,1.273654041304149181e+08
5.395000000000000000e+02,1.296544103811749518e+08
5.400000000000000000e+02,1.319845534588229060e+08
5.405000000000000000e+02,1.343565748875122368e+08
5.410000000000000000e+02,1.367712250485844314e+08
5.415000000000000000e+02,1.392292723589808345e+08
5.420000000000000000e+02,1.417314944140536785e+08
5.425000000000000000e+02,1.442786874988503754e+08
5.430000000000000000e+02,1.468716574097019136e+08
5.435000000000000000e+02,1.495112293104517758e+08
5.440000000000000000e+02,1.521982382211719453e+08
5.445000000000000000e+02,1.549335392318467498e+08
5.450000000000000000e+02,1.577179976461438239e+08
5.455000000000000000e+02,1.605524995655168593e+08
5.460000000000000000e+02,1.634379416755215228e+08
5.465000000000000000e+02,1.663752422137709558e+08
5.470000000000000000e+02,1.693653303858329356e+08
5.475000000000000000e+02,1.724091577309592068e+08
5.480000000000000000e+02,1.755076871541298330e+08
5.485000000000000000e+02,1.786619047039826214e+08
5.490000000000000000e+02,1.818728082070834637e+08
5.495000000000000000e+02,1.851414194730048180e+08
5.500000000000000000e+02,1.884687725163964033e+08
5.505000000000000000e+02,1.918559262047038674e+08
5.510000000000000000e+02,1.953039520530906320e+08
5.515000000000000000e+02,1.988139473308499753e+08
5.520000000000000000e+02,2.023870224136866331e+08
5.525000000000000000e+02,2.060243143654578924e+08
5.530000000000000000e+02,2.097269738317613304e+08
5.535000000000000000e+02,2.134961791142439544e+08
5.540000000000000000e+02,2.173331225888608396e+08
5.545000000000000000e+02,2.212390252906158864e+08
5.550000000000000000e+02,2.252151228392525613e+08
5.555000000000000000e+02,2.292626805529382527e+08
5.560000000000000000e+02,2.333829788635233045e+08
5.565000000000000000e+02,2.375773289783520699e+08
5.570000000000000000e+02,2.418470577665783465e+08
5.575000000000000000e+02,2.461935239889819622e+08
5.580000000000000000e+02,2.506181026361576617e+08
5.585000000000000000e+02,2.551222017469366789e+08
5.590000000000000000e+02,2.597072461785703301e+08
5.595000000000000000e+02,2.643746950351038575e+08
5.600000000000000000e+02,2.691260248489549756e+08
5.605000000000000000e+02,2.739627476413601637e+08
5.610000000000000000e+02,2.788863934940016866e+08
5.615000000000000000e+02,2.838985292644504905e+08
5.620000000000000000e+02,2.890007405257195234e+08
5.625000000000000000e+02,2.941946509604582787e+08
5.630000000000000000e+02,2.994819036455095410e+08
5.635000000000000000e+02,3.048641811494712234e+08
5.640000000000000000e+02,3.103431861385019422e+08
5.645000000000000000e+02,3.159206622027592659e+08
5.650000000000000000e+02,3.215983737588379383e+08
5.655000000000000000e+02,3.273781276315184832e+08
5.660000000000000000e+02,3.332617522273288965e+08
5.665000000000000000e+02,3.392511198989969492e+08
5.670000000000000000e+02,3.453481253637011647e+08
5.675000000000000000e+02,3.515547088786122203e+08
5.680000000000000000e+02,3.578728338764414787e+08
5.685000000000000000e+02,3.643045109814868569e+08
5.690000000000000000e+02,3.708517748340920210e+08
5.695000000000000000e+02,3.775167089776805639e+08
5.700000000000000000e+02,3.843014218427092433e+08
5.705000000000000000e+02,3.912080725362781882e+08
5.710000000000000000e+02,3.982388459550962448e+08
5.715000000000000000e+02,4.053959795104010701e+08
5.720000000000000000e+02,4.126817373383486867e+08
5.725000000000000000e+02,4.200984379941627979e+08
5.730000000000000000e+02,4.276484277272159457e+08
5.735000000000000000e+02,4.353341091795598865e+08
5.740000000000000000e+02,4.431579136917756200e+08
5.745000000000000000e+02,4.511223310423121452e+08
5.750000000000000000e+02,4.592298807489545941e+08
5.755000000000000000e+02,4.674831428867164254e+08
5.760000000000000000e+02,4.758847283485011458e+08
5.765000000000000000e+02,4.844373107806640267e+08
5.770000000000000000e+02,4.931435957651200891e+08
5.775000000000000000e+02,5.020063539131096601e+08
5.780000000000000000e+02,5.110283889296365380e+08
5.785000000000000000e+02,5.202125719074427485e+08
5.790000000000000000e+02,5.295618082332420945e+08
5.795000000000000000e+02,5.390790731254311800e+08
5.800000000000000000e+02,5.487673773401156664e+08
5.805000000000000000e+02,5.586298039976619482e+08
5.810000000000000000e+02,5.686694730449883938e+08
