x,current_density_clean
8.730000000000000000e+02,5.948581680675388110e-03
8.735000000000000000e+02,5.840290212638035369e-03
8.740000000000000000e+02,5.733969488881730456e-03
8.745000000000000000e+02,5.629583523765457724e-03
8.750000000000000000e+02,5.527097202182333288e-03
8.755000000000000000e+02,5.426475836296472226e-03
8.760000000000000000e+02,5.327685577398664878e-03
8.765000000000000000e+02,5.230692988635350128e-03
8.770000000000000000e+02,5.135465442004867251e-03
8.775000000000000000e+02,5.041970706501785679e-03
8.780000000000000000e+02,4.950177330789615367e-03
8.785000000000000000e+02,4.860054246204563617e-03
8.790000000000000000e+02,4.771571135621243027e-03
8.795000000000000000e+02,4.684698050779963728e-03
8.800000000000000000e+02,4.599405767843360929e-03
8.805000000000000000e+02,4.515665418530683504e-03
8.810000000000000000e+02,4.433448832845271470e-03
8.815000000000000000e+02,4.352728183517931039e-03
8.820000000000000000e+02,4.273476316367898035e-03
8.825000000000000000e+02,4.195666407575351746e-03
8.830000000000000000e+02,4.119272282121795754e-03
8.835000000000000000e+02,4.044268083429085857e-03
8.840000000000000000e+02,3.970628580309071981e-03
8.845000000000000000e+02,3.898328848523211713e-03
8.850000000000000000e+02,3.827344566655791185e-03
8.855000000000000000e+02,3.757651709164287930e-03
8.860000000000000000e+02,3.689226831575563061e-03
8.865000000000000000e+02,3.622046774612629541e-03
8.870000000000000000e+02,3.556088939098781161e-03
8.875000000000000000e+02,3.491331000761397317e-03
8.880000000000000000e+02,3.427751175215070466e-03
8.885000000000000000e+02,3.365327943057492763e-03
8.890000000000000000e+02,3.304040305289262895e-03
8.895000000000000000e+02,3.243867518330767735e-03
8.900000000000000000e+02,3.184789340223455247e-03
8.905000000000000000e+02,3.126785775210025493e-03
8.910000000000000000e+02,3.069837311049499699e-03
8.915000000000000000e+02,3.013924672815945609e-03
8.920000000000000000e+02,2.959029051647675025e-03
8.925000000000000000e+02,2.905131867432179504e-03
8.930000000000000000e+02,2.852214989298228025e-03
8.935000000000000000e+02,2.800260506866673795e-03
8.940000000000000000e+02,2.749250942783082463e-03
8.945000000000000000e+02,2.699169032225636183e-03
8.950000000000000000e+02,2.649997927765176606e-03
8.955000000000000000e+02,2.601720986832574932e-03
8.960000000000000000e+02,2.554321969182722380e-03
8.965000000000000000e+02,2.507784832034481125e-03
8.970000000000000000e+02,2.462093920405159474e-03
8.975000000000000000e+02,2.417233769646524866e-03
8.980000000000000000e+02,2.373189288906681505e-03
8.985000000000000000e+02,2.329945570795597352e-03
8.990000000000000000e+02,2.287488068222033339e-03
8.995000000000000000e+02,2.245802410931660963e-03
9.000000000000000000e+02,2.204874575957744068e-03
9.005000000000000000e+02,2.164690710784205729e-03
9.010000000000000000e+02,2.125237297640137669e-03
9.015000000000000000e+02,2.086500983049122387e-03
9.020000000000000000e+02,2.048468736189339428e-03
9.025000000000000000e+02,2.011127684599057271e-03
9.030000000000000000e+02,1.974465266816099931e-03
9.035000000000000000e+02,1.938469074017739593e-03
9.040000000000000000e+02,1.903126997145562077e-03
9.045000000000000000e+02,1.868427074265996976e-03
9.050000000000000000e+02,1.834357632379173984e-03
9.055000000000000000e+02,1.800907140294061553e-03
9.060000000000000000e+02,1.768064345312724776e-03
9.065000000000000000e+02,1.735818131421479468e-03
9.070000000000000000e+02,1.704157651035058526e-03
9.075000000000000000e+02,1.673072188312353832e-03
9.080000000000000000e+02,1.642551286138329084e-03
9.085000000000000000e+02,1.612584614379850619e-03
9.090000000000000000e+02,1.583162092276747378e-03
9.095000000000000000e+02,1.554273761459897202e-03
9.100000000000000000e+02,1.525909903916644649e-03
9.105000000000000000e+02,1.498060919599738432e-03
9.110000000000000000e+02,1.470717440126337577e-03
9.115000000000000000e+02,1.443870210812594253e-03
9.120000000000000000e+02,1.417510200259723165e-03
9.125000000000000000e+02,1.391628486654996688e-03
9.130000000000000000e+02,1.366216363392798883e-03
9.135000000000000000e+02,1.341265229488558704e-03
9.140000000000000000e+02,1.316766691377360557e-03
9.145000000000000000e+02,1.292712457292890518e-03
9.150000000000000000e+02,1.269094435381017604e-03
9.155000000000000000e+02,1.245904631901180405e-03
9.160000000000000000e+02,1.223135245787373938e-03
9.165000000000000000e+02,1.200778570534569026e-03
9.170000000000000000e+02,1.178827085334746127e-03
9.175000000000000000e+02,1.157273360515908471e-03
9.180000000000000000e+02,1.136110145376180132e-03
9.185000000000000000e+02,1.115330277047776961e-03
9.190000000000000000e+02,1.094926765147726617e-03
9.195000000000000000e+02,1.074892703943774184e-03
9.200000000000000000e+02,1.055221353935996897e-03
9.205000000000000000e+02,1.035906057206081518e-03
9.210000000000000000e+02,1.016940316039950101e-03
9.215000000000000000e+02,9.983177113461478690e-04
9.220000000000000000e+02,9.800319784256086766e-04
9.225000000000000000e+02,9.620769283490304300e-04
9.230000000000000000e+02,9.444465209760575857e-04
9.235000000000000000e+02,9.271347891855153626e-04
9.240000000000000000e+02,9.101359092425736607e-04
9.245000000000000000e+02,8.934441277795636968e-04
9.250000000000000000e+02,8.770538296061082366e-04
9.255000000000000000e+02,8.609594673419550736e-04
9.260000000000000000e+02,8.451556267616057178e-04
9.265000000000000000e+02,8.296369589841842956e-04
9.270000000000000000e+02,8.143982434407680097e-04
9.275000000000000000e+02,7.994343225297575843e-04
9.280000000000000000e+02,7.847401622919050919e-04
9.285000000000000000e+02,7.703107894429843611e-04
9.290000000000000000e+02,7.561413498384148522e-04
9.295000000000000000e+02,7.422270477982364318e-04
9.300000000000000000e+02,7.285632024402486978e-04
9.305000000000000000e+02,7.151451892153869953e-04
9.310000000000000000e+02,7.019684941854182529e-04
9.315000000000000000e+02,6.890286576898015493e-04
9.320000000000000000e+02,6.763213266412056385e-04
9.325000000000000000e+02,6.638422002478131141e-04
9.330000000000000000e+02,6.515870803972507270e-04
9.335000000000000000e+02,6.395518193610709922e-04
9.340000000000000000e+02,6.277323683351049158e-04
9.345000000000000000e+02,6.161247270555315686e-04
9.350000000000000000e+02,6.047249905611741614e-04
9.355000000000000000e+02,5.935293006531478606e-04
9.360000000000000000e+02,5.825338909422192934e-04
9.365000000000000000e+02,5.717350400865127500e-04
9.370000000000000000e+02,5.611291151847404898e-04
9.375000000000000000e+02,5.507125267288425852e-04
9.380000000000000000e+02,5.404817704016640035e-04
9.385000000000000000e+02,5.304333836837224567e-04
9.390000000000000000e+02,5.205639861117499108e-04
9.395000000000000000e+02,5.108702374810165881e-04
9.400000000000000000e+02,5.013488766190784185e-04
9.405000000000000000e+02,4.919966811272369388e-04
9.410000000000000000e+02,4.828105047218320036e-04
9.415000000000000000e+02,4.737872384604939545e-04
9.420000000000000000e+02,4.649238467013869615e-04
9.425000000000000000e+02,4.562173297619150124e-04
9.430000000000000000e+02,4.476647585444551284e-04
9.435000000000000000e+02,4.392632385771128305e-04
9.440000000000000000e+02,4.310099433526826378e-04
9.445000000000000000e+02,4.229020797029161530e-04
9.450000000000000000e+02,4.149369198957112261e-04
9.455000000000000000e+02,4.071117682961524864e-04
9.460000000000000000e+02,3.994239922652566559e-04
9.465000000000000000e+02,3.918709900627827887e-04
9.470000000000000000e+02,3.844502205892414738e-04
9.475000000000000000e+02,3.771591724871496839e-04
9.480000000000000000e+02,3.699953927664501930e-04
9.485000000000000000e+02,3.629564570625029704e-04
9.490000000000000000e+02,3.560399971835546398e-04
9.495000000000000000e+02,3.492436724853189537e-04
9.500000000000000000e+02,3.425651963776813391e-04
9.505000000000000000e+02,3.360023087772290589e-04
9.510000000000000000e+02,3.295528016089698409e-04
9.515000000000000000e+02,3.232144922996278203e-04
9.520000000000000000e+02,3.169852483087990205e-04
9.525000000000000000e+02,3.108629616272334285e-04
9.530000000000000000e+02,3.048455723705409230e-04
9.535000000000000000e+02,2.989310442480352503e-04
9.540000000000000000e+02,2.931173872508385661e-04
9.545000000000000000e+02,2.874026340581750205e-04
9.550000000000000000e+02,2.817848618504978538e-04
9.555000000000000000e+02,2.762621696213858309e-04
9.560000000000000000e+02,2.708326991451368970e-04
9.565000000000000000e+02,2.654946131636416219e-04
9.570000000000000000e+02,2.602461155367471091e-04
9.575000000000000000e+02,2.550854302746631227e-04
9.580000000000000000e+02,2.500108208982953031e-04
9.585000000000000000e+02,2.450205702888815841e-04
9.590000000000000000e+02,2.401129992844284599e-04
9.595000000000000000e+02,2.352864473193772823e-04
9.600000000000000000e+02,2.305392902822459499e-04
9.605000000000000000e+02,2.258699219191920174e-04
9.610000000000000000e+02,2.212767709769641693e-04
9.615000000000000000e+02,2.167582833452607748e-04
9.620000000000000000e+02,2.123129385081308929e-04
9.625000000000000000e+02,2.079392324010231245e-04
9.630000000000000000e+02,2.036356931928432932e-04
9.635000000000000000e+02,1.994008648345533857e-04
9.640000000000000000e+02,1.952333221931886928e-04
9.645000000000000000e+02,1.911316552698005345e-04
9.650000000000000000e+02,1.870944837058613160e-04
9.655000000000000000e+02,1.831204416492475775e-04
9.660000000000000000e+02,1.792081916526143610e-04
9.665000000000000000e+02,1.753564101669903444e-04
9.670000000000000000e+02,1.715638008508817960e-04
9.675000000000000000e+02,1.678290806718983153e-04
9.680000000000000000e+02,1.641509926445520919e-04
9.685000000000000000e+02,1.605282925211535454e-04
9.690000000000000000e+02,1.569597609754993020e-04
9.695000000000000000e+02,1.534441908650730445e-04
9.700000000000000000e+02,1.499803988770683622e-04
9.705000000000000000e+02,1.465672133447006920e-04
9.710000000000000000e+02,1.432034853712849977e-04
9.715000000000000000e+02,1.398880771842131085e-04
9.720000000000000000e+02,1.366198727521021020e-04
9.725000000000000000e+02,1.333977666607164350e-04
9.730000000000000000e+02,1.302206742375184201e-04
9.735000000000000000e+02,1.270875209345198706e-04
9.740000000000000000e+02,1.239972519739007413e-04
9.745000000000000000e+02,1.209488222234592211e-04
9.750000000000000000e+02,1.179412053763183294e-04
9.755000000000000000e+02,1.149733843053077765e-04
9.760000000000000000e+02,1.120443597891502955e-04
9.765000000000000000e+02,1.091531413327545986e-04
9.770000000000000000e+02,1.062987554516604881e-04
9.775000000000000000e+02,1.034802369458521452e-04
9.780000000000000000e+02,1.006966367536442505e-04
9.785000000000000000e+02,9.794701366723696824e-05
9.790000000000000000e+02,9.523044176664454102e-05
9.795000000000000000e+02,9.254600256580911499e-05
9.800000000000000000e+02,8.989279203660645236e-05
9.805000000000000000e+02,8.726991317491732310e-05
9.810000000000000000e+02,8.467648262419135775e-05
9.815000000000000000e+02,8.211162365144161963e-05
9.820000000000000000e+02,7.957447237930724093e-05
9.825000000000000000e+02,7.706417116248977315e-05
9.830000000000000000e+02,7.457987443672713438e-05
9.835000000000000000e+02,7.212074248673089186e-05
9.840000000000000000e+02,6.968594691996659945e-05
9.845000000000000000e+02,6.727466481767986378e-05
9.850000000000000000e+02,6.488608384087181478e-05
9.855000000000000000e+02,6.251939675651860555e-05
9.860000000000000000e+02,6.017380618263432979e-05
9.865000000000000000e+02,5.784851948229547677e-05
9.870000000000000000e+02,5.554275315419600985e-05
9.875000000000000000e+02,5.325572808758471342e-05
9.880000000000000000e+02,5.098667360423904757e-05
9.885000000000000000e+02,4.873482306791012379e-05
9.890000000000000000e+02,4.649941758317146807e-05
9.895000000000000000e+02,4.427970195344511196e-05
9.900000000000000000e+02,4.207492804171805576e-05
9.905000000000000000e+02,3.988435107169347832e-05
9.910000000000000000e+02,3.770723265491130377e-05
9.915000000000000000e+02,3.554283743003174516e-05
9.920000000000000000e+02,3.339043576044604819e-05
9.925000000000000000e+02,3.124930070715596512e-05
9.930000000000000000e+02,2.911871040051598877e-05
9.935000000000000000e+02,2.699794534262266985e-05
9.940000000000000000e+02,2.488629045638981067e-05
9.945000000000000000e+02,2.278303271380625148e-05
9.950000000000000000e+02,2.068746286510997283e-05
9.955000000000000000e+02,1.859887338971289496e-05
9.960000000000000000e+02,1.651655990780795922e-05
9.965000000000000000e+02,1.443981945119504601e-05
9.970000000000000000e+02,1.236795155922647981e-05
9.975000000000000000e+02,1.030025686719996140e-05
9.980000000000000000e+02,8.236037888121824314e-06
9.985000000000000000e+02,6.174597916761563715e-06
9.990000000000000000e+02,4.115241498288094941e-06
9.995000000000000000e+02,2.057273646506525374e-06
1.000000000000000000e+03,-0.000000000000000000e+00
