x,current_density_dirty
8.730000000000000000e+02,7.104541940837660804e+05
8.735000000000000000e+02,7.076561035981940804e+05
8.740000000000000000e+02,7.048580252641499974e+05
8.745000000000000000e+02,7.020599590335868997e+05
8.750000000000000000e+02,6.992619048584575066e+05
8.755000000000000000e+02,6.964638626907151192e+05
8.760000000000000000e+02,6.936658324823130388e+05
8.765000000000000000e+02,6.908678141852049157e+05
8.770000000000000000e+02,6.880698077513445169e+05
8.775000000000000000e+02,6.852718131326859584e+05
8.780000000000000000e+02,6.824738302811830072e+05
8.785000000000000000e+02,6.796758591487902449e+05
8.790000000000000000e+02,6.768778996874626027e+05
8.795000000000000000e+02,6.740799518491545459e+05
8.800000000000000000e+02,6.712820155858211219e+05
8.805000000000000000e+02,6.684840908494174946e+05
8.810000000000000000e+02,6.656861775918992935e+05
8.815000000000000000e+02,6.628882757652217988e+05
8.820000000000000000e+02,6.600903853213408729e+05
8.825000000000000000e+02,6.572925062122127274e+05
8.830000000000000000e+02,6.544946383897932246e+05
8.835000000000000000e+02,6.516967818060386926e+05
8.840000000000000000e+02,6.488989364129060414e+05
8.845000000000000000e+02,6.461011021623518318e+05
8.850000000000000000e+02,6.433032790063329739e+05
8.855000000000000000e+02,6.405054668968066107e+05
8.860000000000000000e+02,6.377076657857301179e+05
8.865000000000000000e+02,6.349098756250611041e+05
8.870000000000000000e+02,6.321120963667570613e+05
8.875000000000000000e+02,6.293143279627760639e+05
8.880000000000000000e+02,6.265165703650760697e+05
8.885000000000000000e+02,6.237188235256151529e+05
8.890000000000000000e+02,6.209210873963520862e+05
8.895000000000000000e+02,6.181233619292456424e+05
8.900000000000000000e+02,6.153256470762541285e+05
8.905000000000000000e+02,6.125279427893366665e+05
8.910000000000000000e+02,6.097302490204528440e+05
8.915000000000000000e+02,6.069325657215616666e+05
8.920000000000000000e+02,6.041348928446226055e+05
8.925000000000000000e+02,6.013372303415955976e+05
8.930000000000000000e+02,5.985395781644403469e+05
8.935000000000000000e+02,5.957419362651171396e+05
8.940000000000000000e+02,5.929443045955861453e+05
8.945000000000000000e+02,5.901466831078075338e+05
8.950000000000000000e+02,5.873490717537421733e+05
8.955000000000000000e+02,5.845514704853509320e+05
8.960000000000000000e+02,5.817538792545944452e+05
8.965000000000000000e+02,5.789562980134340469e+05
8.970000000000000000e+02,5.761587267138309544e+05
8.975000000000000000e+02,5.733611653077467345e+05
8.980000000000000000e+02,5.705636137471427210e+05
8.985000000000000000e+02,5.677660719839810627e+05
8.990000000000000000e+02,5.649685399702235591e+05
8.995000000000000000e+02,5.621710176578322425e+05
9.000000000000000000e+02,5.593735049987697275e+05
9.005000000000000000e+02,5.565760019449981628e+05
9.010000000000000000e+02,5.537785084484802792e+05
9.015000000000000000e+02,5.509810244611789240e+05
9.020000000000000000e+02,5.481835499350571772e+05
9.025000000000000000e+02,5.453860848220778862e+05
9.030000000000000000e+02,5.425886290742043639e+05
9.035000000000000000e+02,5.397911826434003888e+05
9.040000000000000000e+02,5.369937454816290410e+05
9.045000000000000000e+02,5.341963175408544485e+05
9.050000000000000000e+02,5.313988987730405061e+05
9.055000000000000000e+02,5.286014891301512253e+05
9.060000000000000000e+02,5.258040885641509667e+05
9.065000000000000000e+02,5.230066970270038000e+05
9.070000000000000000e+02,5.202093144706746098e+05
9.075000000000000000e+02,5.174119408471279894e+05
9.080000000000000000e+02,5.146145761083288235e+05
9.085000000000000000e+02,5.118172202062418801e+05
9.090000000000000000e+02,5.090198730928325676e+05
9.095000000000000000e+02,5.062225347200661199e+05
9.100000000000000000e+02,5.034252050399081199e+05
9.105000000000000000e+02,5.006278840043240343e+05
9.110000000000000000e+02,4.978305715652796789e+05
9.115000000000000000e+02,4.950332676747408113e+05
9.120000000000000000e+02,4.922359722846737714e+05
9.125000000000000000e+02,4.894386853470444330e+05
9.130000000000000000e+02,4.866414068138193688e+05
9.135000000000000000e+02,4.838441366369649186e+05
9.140000000000000000e+02,4.810468747684479458e+05
9.145000000000000000e+02,4.782496211602349649e+05
9.150000000000000000e+02,4.754523757642929559e+05
9.155000000000000000e+02,4.726551385325890733e+05
9.160000000000000000e+02,4.698579094170904718e+05
9.165000000000000000e+02,4.670606883697643061e+05
9.170000000000000000e+02,4.642634753425783128e+05
9.175000000000000000e+02,4.614662702875001123e+05
9.180000000000000000e+02,4.586690731564972084e+05
9.185000000000000000e+02,4.558718839015376288e+05
9.190000000000000000e+02,4.530747024745894014e+05
9.195000000000000000e+02,4.502775288276206120e+05
9.200000000000000000e+02,4.474803629125996958e+05
9.205000000000000000e+02,4.446832046814949717e+05
9.210000000000000000e+02,4.418860540862748749e+05
9.215000000000000000e+02,4.390889110789082479e+05
9.220000000000000000e+02,4.362917756113639334e+05
9.225000000000000000e+02,4.334946476356107742e+05
9.230000000000000000e+02,4.306975271036179038e+05
9.235000000000000000e+02,4.279004139673544560e+05
9.240000000000000000e+02,4.251033081787898554e+05
9.245000000000000000e+02,4.223062096898934105e+05
9.250000000000000000e+02,4.195091184526348370e+05
9.255000000000000000e+02,4.167120344189838506e+05
9.260000000000000000e+02,4.139149575409101089e+05
9.265000000000000000e+02,4.111178877703836770e+05
9.270000000000000000e+02,4.083208250593747362e+05
9.275000000000000000e+02,4.055237693598532351e+05
9.280000000000000000e+02,4.027267206237897626e+05
9.285000000000000000e+02,3.999296788031545584e+05
9.290000000000000000e+02,3.971326438499180949e+05
9.295000000000000000e+02,3.943356157160512521e+05
9.300000000000000000e+02,3.915385943535247352e+05
9.305000000000000000e+02,3.887415797143094242e+05
9.310000000000000000e+02,3.859445717503763735e+05
9.315000000000000000e+02,3.831475704136967543e+05
9.320000000000000000e+02,3.803505756562416209e+05
9.325000000000000000e+02,3.775535874299826100e+05
9.330000000000000000e+02,3.747566056868909509e+05
9.335000000000000000e+02,3.719596303789383383e+05
9.340000000000000000e+02,3.691626614580965252e+05
9.345000000000000000e+02,3.663656988763371482e+05
9.350000000000000000e+02,3.635687425856323098e+05
9.355000000000000000e+02,3.607717925379539374e+05
9.360000000000000000e+02,3.579748486852741335e+05
9.365000000000000000e+02,3.551779109795651748e+05
9.370000000000000000e+02,3.523809793727993965e+05
9.375000000000000000e+02,3.495840538169491338e+05
9.380000000000000000e+02,3.467871342639871873e+05
9.385000000000000000e+02,3.439902206658859504e+05
9.390000000000000000e+02,3.411933129746183404e+05
9.395000000000000000e+02,3.383964111421570997e+05
9.400000000000000000e+02,3.355995151204752619e+05
9.405000000000000000e+02,3.328026248615458026e+05
9.410000000000000000e+02,3.300057403173419880e+05
9.415000000000000000e+02,3.272088614398370846e+05
9.420000000000000000e+02,3.244119881810042425e+05
9.425000000000000000e+02,3.216151204928170773e+05
9.430000000000000000e+02,3.188182583272490883e+05
9.435000000000000000e+02,3.160214016362738912e+05
9.440000000000000000e+02,3.132245503718652762e+05
9.445000000000000000e+02,3.104277044859970338e+05
9.450000000000000000e+02,3.076308639306430705e+05
9.455000000000000000e+02,3.048340286577773513e+05
9.460000000000000000e+02,3.020371986193740740e+05
9.465000000000000000e+02,2.992403737674073782e+05
9.470000000000000000e+02,2.964435540538515197e+05
9.475000000000000000e+02,2.936467394306808710e+05
9.480000000000000000e+02,2.908499298498699209e+05
9.485000000000000000e+02,2.880531252633932163e+05
9.490000000000000000e+02,2.852563256232252461e+05
9.495000000000000000e+02,2.824595308813409065e+05
9.500000000000000000e+02,2.796627409897149191e+05
9.505000000000000000e+02,2.768659559003221220e+05
9.510000000000000000e+02,2.740691755651375279e+05
9.515000000000000000e+02,2.712723999361361493e+05
9.520000000000000000e+02,2.684756289652931155e+05
9.525000000000000000e+02,2.656788626045837300e+05
9.530000000000000000e+02,2.628821008059830056e+05
9.535000000000000000e+02,2.600853435214665369e+05
9.540000000000000000e+02,2.572885907030097151e+05
9.545000000000000000e+02,2.544918423025880475e+05
9.550000000000000000e+02,2.516950982721770124e+05
9.555000000000000000e+02,2.488983585637524666e+05
9.560000000000000000e+02,2.461016231292900920e+05
9.565000000000000000e+02,2.433048919207656872e+05
9.570000000000000000e+02,2.405081648901549925e+05
9.575000000000000000e+02,2.377114419894341845e+05
9.580000000000000000e+02,2.349147231705791783e+05
9.585000000000000000e+02,2.321180083855660632e+05
9.590000000000000000e+02,2.293212975863710453e+05
9.595000000000000000e+02,2.265245907249703887e+05
9.600000000000000000e+02,2.237278877533403283e+05
9.605000000000000000e+02,2.209311886234572448e+05
9.610000000000000000e+02,2.181344932872976060e+05
9.615000000000000000e+02,2.153378016968379379e+05
9.620000000000000000e+02,2.125411138040547376e+05
9.625000000000000000e+02,2.097444295609247056e+05
9.630000000000000000e+02,2.069477489194244554e+05
9.635000000000000000e+02,2.041510718315307749e+05
9.640000000000000000e+02,2.013543982492205105e+05
9.645000000000000000e+02,1.985577281244705082e+05
9.650000000000000000e+02,1.957610614092577016e+05
9.655000000000000000e+02,1.929643980555590824e+05
9.660000000000000000e+02,1.901677380153517006e+05
9.665000000000000000e+02,1.873710812406126352e+05
9.670000000000000000e+02,1.845744276833191398e+05
9.675000000000000000e+02,1.817777772954483517e+05
9.680000000000000000e+02,1.789811300289775827e+05
9.685000000000000000e+02,1.761844858358841739e+05
9.690000000000000000e+02,1.733878446681454079e+05
9.695000000000000000e+02,1.705912064777388005e+05
9.700000000000000000e+02,1.677945712166418671e+05
9.705000000000000000e+02,1.649979388368320651e+05
9.710000000000000000e+02,1.622013092902869685e+05
9.715000000000000000e+02,1.594046825289842964e+05
9.720000000000000000e+02,1.566080585049016809e+05
9.725000000000000000e+02,1.538114371700167831e+05
9.730000000000000000e+02,1.510148184763074969e+05
9.735000000000000000e+02,1.482182023757515417e+05
9.740000000000000000e+02,1.454215888203268405e+05
9.745000000000000000e+02,1.426249777620112582e+05
9.750000000000000000e+02,1.398283691527827468e+05
9.755000000000000000e+02,1.370317629446193459e+05
9.760000000000000000e+02,1.342351590894989786e+05
9.765000000000000000e+02,1.314385575393998588e+05
9.770000000000000000e+02,1.286419582463000115e+05
9.775000000000000000e+02,1.258453611621775781e+05
9.780000000000000000e+02,1.230487662390108162e+05
9.785000000000000000e+02,1.202521734287778818e+05
9.790000000000000000e+02,1.174555826834570616e+05
9.795000000000000000e+02,1.146589939550266718e+05
9.800000000000000000e+02,1.118624071954650135e+05
9.805000000000000000e+02,1.090658223567504610e+05
9.810000000000000000e+02,1.062692393908614322e+05
9.815000000000000000e+02,1.034726582497763447e+05
9.820000000000000000e+02,1.006760788854736456e+05
9.825000000000000000e+02,9.787950124993185455e+04
9.830000000000000000e+02,9.508292529512950568e+04
9.835000000000000000e+02,9.228635097304510418e+04
9.840000000000000000e+02,8.948977823565724248e+04
9.845000000000000000e+02,8.669320703494452755e+04
9.850000000000000000e+02,8.389663732288562460e+04
9.855000000000000000e+02,8.110006905145915516e+04
9.860000000000000000e+02,7.830350217264382809e+04
9.865000000000000000e+02,7.550693663841833768e+04
9.870000000000000000e+02,7.271037240076140733e+04
9.875000000000000000e+02,6.991380941165178956e+04
9.880000000000000000e+02,6.711724762306828052e+04
9.885000000000000000e+02,6.432068698698965454e+04
9.890000000000000000e+02,6.152412745539474417e+04
9.895000000000000000e+02,5.872756898026237468e+04
9.900000000000000000e+02,5.593101151357137860e+04
9.905000000000000000e+02,5.313445500730063941e+04
9.910000000000000000e+02,5.033789941342904785e+04
9.915000000000000000e+02,4.754134468393549469e+04
9.920000000000000000e+02,4.474479077079891431e+04
9.925000000000000000e+02,4.194823762599821202e+04
9.930000000000000000e+02,3.915168520151234407e+04
9.935000000000000000e+02,3.635513344932026666e+04
9.940000000000000000e+02,3.355858232140094333e+04
9.945000000000000000e+02,3.076203176973334848e+04
9.950000000000000000e+02,2.796548174629647110e+04
9.955000000000000000e+02,2.516893220306931835e+04
9.960000000000000000e+02,2.237238309203087556e+04
9.965000000000000000e+02,1.957583436516017173e+04
9.970000000000000000e+02,1.677928597443622493e+04
9.975000000000000000e+02,1.398273787183804961e+04
9.980000000000000000e+02,1.118619000934468204e+04
9.985000000000000000e+02,8.389642338935158477e+03
9.990000000000000000e+02,5.593094812588507921e+03
9.995000000000000000e+02,2.796547382283774823e+03
1.000000000000000000e+03,-0.000000000000000000e+00
